
> thowil-mobile@1.0.0 start
> node scripts/serve-web.js

 INFO  Accepting connections at http://0.0.0.0:3000
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146593-21732
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146594-21733
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146595-21734
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146596-21735
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146598-21736
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 4 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146599-21737
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146601-21738
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146606-21739
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146610-21740
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146611-21741
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146612-21742
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146613-21743
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146613-21744
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146615-21745
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146618-21746
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146619-21747
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146626-21748
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146629-21749
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146629-21750
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146630-21751
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 4 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146631-21752
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146631-21753
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 5 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 4 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146634-21754
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146635-21755
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146644-21756
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146645-21757
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146645-21758
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146646-21759
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 4 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146648-21760
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146649-21761
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 5 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 4 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146653-21762
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146654-21763
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146661-21764
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146661-21765
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146662-21766
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146665-21767
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146666-21768
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146667-21769
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146670-21770
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146670-21771
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146674-21772
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146675-21773
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146678-21774
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146678-21775
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146681-21776
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146682-21777
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146684-21778
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146686-21779
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146688-21780
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146689-21781
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146692-21782
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146692-21783
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146695-21784
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146697-21785
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146697-21786
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146700-21787
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146701-21788
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146704-21789
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146705-21790
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146710-21791
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146713-21792
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146714-21793
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146715-21794
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146717-21796
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146716-21795
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 4 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146722-21797
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146723-21798
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146732-21799
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146733-21800
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146735-21801
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146736-21802
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146737-21803
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 5 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 4 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 4 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 4 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146739-21804
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 6 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146741-21805
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146742-21806
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146754-21807
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146755-21808
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146757-21809
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146758-21810
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146759-21811
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146760-21812
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 4 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 5 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 4 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 5 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146766-21813
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146767-21814
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146776-21815
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146777-21816
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146779-21817
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146781-21818
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146782-21819
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146783-21820
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146786-21821
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146787-21822
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146791-21823
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146795-21824
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146796-21825
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146797-21826
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146798-21827
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146802-21828
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146803-21829
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146805-21830
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146808-21831
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 6 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146813-21832
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146814-21833
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146815-21834
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146816-21835
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146823-21836
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146824-21837
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 5 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 5 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 5 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 6 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 5 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 5 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146827-21838
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146828-21839
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146839-21840
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146840-21841
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146841-21842
 HTTP  5/3/2026 4:32:26 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806146842-21843
